1,3,5,8,9,14,17,19,20,21,22,lat,lon,Time
p,s,f,c,n,s,w,e,w,v,l,64.5809,-158.2585,6:11:58 AM
p,s,f,c,n,s,w,e,w,v,d,65.6807,-163.4007,5:02:02 PM
p,y,f,c,n,s,w,e,w,v,d,-50.6373,-57.8212,6:12:46 AM
p,s,f,c,n,s,w,e,w,v,d,-68.1725,41.4391,3:22:59 PM
p,s,f,c,n,k,w,e,w,v,l,57.8978,47.8219,11:00:58 AM
p,s,f,c,n,s,w,e,w,v,l,-89.5152,-5.9815,10:32:18 AM
p,s,f,c,n,k,w,e,w,v,d,-53.1652,12.483,6:30:52 AM
p,s,f,c,n,s,w,e,w,v,d,79.7753,-112.5095,7:00:08 AM
p,y,f,c,n,k,w,e,w,v,p,-64.0813,158.7757,1:05:36 PM
p,s,f,c,n,k,w,e,w,v,l,24.6497,-146.9631,8:30:05 AM
p,y,f,c,n,s,w,e,w,v,p,41.6316,148.9679,1:17:18 PM
p,y,f,c,n,s,w,e,w,v,p,-60.2852,155.021,1:08:45 PM
p,s,f,c,n,s,w,e,w,v,d,25.2506,-92.0595,5:02:04 PM
p,s,f,c,n,k,w,e,w,v,p,73.2263,109.8895,7:14:31 AM
p,s,f,c,n,k,w,e,w,v,d,48.7594,107.0034,11:57:37 AM
p,s,f,c,n,s,w,e,w,v,l,-64.3779,-50.884,6:13:05 AM
p,y,f,c,n,s,w,e,w,v,p,60.9393,-0.2436,4:12:19 PM
p,y,f,c,n,k,w,e,w,v,p,57.0806,-11.3453,12:46:36 PM
p,s,f,c,n,s,w,e,w,v,l,-13.9847,115.2475,11:09:50 AM
p,y,f,c,n,s,w,e,w,v,l,-19.745,111.947,3:55:13 PM
p,y,f,c,n,s,w,e,w,v,p,68.3904,22.3033,9:27:48 AM
p,y,f,c,n,k,w,e,w,v,l,12.4894,76.0245,12:15:41 PM
p,y,f,c,n,s,w,e,w,v,p,-8.2797,-135.9966,12:48:55 PM
p,y,f,c,n,s,w,e,w,v,l,-40.6437,61.4504,11:48:28 AM
p,s,f,c,n,s,w,e,w,v,l,5.6361,125.61,2:23:54 PM
p,s,f,c,n,k,w,e,w,v,d,33.1427,73.6285,5:05:15 PM
p,y,f,c,n,s,w,e,w,v,p,-88.7801,-123.2507,3:03:46 PM
p,s,f,c,n,s,w,e,w,v,l,69.0914,50.0369,6:43:49 AM
p,s,f,c,n,s,w,e,w,v,p,-31.9266,-78.7385,12:59:13 PM
p,s,f,c,n,s,w,e,w,v,p,-69.8023,-76.3638,7:12:56 AM
e,f,f,w,b,k,w,p,w,s,g,53.1176,-38.1762,2:48:29 PM
p,s,f,c,n,s,w,e,w,v,p,28.2475,99.2925,12:07:00 PM
p,s,f,c,n,s,w,e,w,v,p,-9.1171,-142.8742,8:15:45 AM
e,s,f,c,b,s,n,p,y,v,l,20.3339,-35.1026,10:35:20 AM
p,s,f,c,n,s,w,e,w,v,d,-70.6157,-76.4896,10:38:50 AM
p,y,f,c,n,k,w,e,w,v,d,-18.894,139.9261,6:10:16 AM
p,y,f,c,n,k,w,e,w,v,d,50.3618,-141.1562,10:58:59 AM
p,s,f,c,n,s,w,e,w,v,d,9.1354,-124.9273,6:59:13 AM
p,y,f,c,b,y,w,n,w,c,d,-72.1171,50.217,8:15:20 AM
p,s,f,c,n,s,w,e,w,v,l,-54.933,-68.3726,1:20:44 PM
p,s,f,c,n,k,w,e,w,v,p,10.1318,-74.8111,4:38:57 PM
p,s,f,c,n,k,w,e,w,v,l,-4.5819,-175.5685,9:39:32 AM
p,y,f,c,n,k,w,e,w,v,d,-19.9378,111.0662,1:05:36 PM
p,s,f,c,n,k,w,e,w,v,d,-11.9223,69.9617,4:49:39 PM
p,s,f,c,n,s,w,e,w,v,l,-61.8986,-17.7666,2:36:32 PM
p,s,f,c,n,k,w,e,w,v,d,-57.2082,104.4724,8:17:35 AM
p,s,f,c,n,k,w,e,w,v,d,2.3816,143.2177,8:43:24 AM
p,y,f,c,n,s,w,e,w,v,p,-8.7874,86.6635,1:50:19 PM
p,s,f,c,n,k,w,e,w,v,l,-8.7535,-81.1644,1:41:06 PM
p,y,f,c,n,k,w,e,w,v,d,17.5621,84.7995,3:17:47 PM
p,y,f,c,n,k,w,e,w,v,l,-43.4062,166.3398,5:02:01 PM
p,y,f,c,n,k,w,e,w,v,l,-23.0726,32.9147,8:20:45 AM
p,y,f,c,n,s,w,e,w,v,p,-58.2919,8.0182,10:30:04 AM
p,s,f,c,n,k,w,e,w,v,l,22.5086,-163.3534,1:32:23 PM
p,s,f,c,n,s,w,e,w,v,p,52.9586,57.9257,7:25:31 AM
p,s,f,c,n,k,w,e,w,v,p,46.6055,-97.1039,11:58:23 AM
p,s,f,c,n,k,w,e,w,v,d,-21.7478,36.3146,12:49:02 PM
p,y,f,c,n,s,w,e,w,v,p,-86.8381,-84.1036,4:25:48 PM
p,y,f,c,n,s,w,e,w,v,l,86.2194,157.64,3:57:52 PM
p,s,f,c,n,s,w,e,w,v,d,-82.999,129.4891,12:54:37 PM
p,s,f,c,n,k,w,e,w,v,d,79.9437,54.869,12:06:33 PM
p,s,f,c,n,s,w,e,w,v,l,10.7143,178.076,7:22:50 AM
p,s,f,c,n,k,w,e,w,v,d,-86.4269,118.1711,6:29:41 AM
p,y,f,c,n,k,w,e,w,v,p,-36.9231,160.6566,3:33:12 PM
p,s,f,c,n,k,w,e,w,v,d,-65.2198,-8.8732,3:48:08 PM
p,s,f,c,n,k,w,e,w,v,p,-77.0232,146.1797,9:56:08 AM
p,s,f,c,n,s,w,e,w,v,d,-32.5353,25.3497,11:52:07 AM
p,y,f,c,n,k,w,e,w,v,d,49.0046,-144.3841,11:31:36 AM
p,y,f,c,n,k,w,e,w,v,p,74.7747,-55.5566,1:47:19 PM
p,y,f,c,n,k,w,e,w,v,l,23.51,-159.7343,7:05:21 AM
p,y,f,c,n,s,w,e,w,v,d,75.7247,171.0572,2:01:51 PM
p,s,f,c,n,s,w,e,w,v,l,-20.6904,-154.2121,7:11:21 AM
p,y,f,c,n,k,w,e,w,v,d,46.373,66.1873,9:35:45 AM
p,s,f,c,n,s,w,e,w,v,d,-36.4697,2.5949,11:21:24 AM
p,s,f,c,n,k,w,e,w,v,p,62.9031,43.3074,12:10:09 PM
p,s,f,c,n,s,w,e,w,v,d,59.1061,8.2216,1:33:45 PM
p,y,f,c,n,s,w,e,w,v,d,59.3122,-99.8138,6:03:55 AM
p,y,f,c,n,k,w,e,w,v,l,-36.2113,-18.1089,6:28:43 AM
p,s,f,c,n,s,w,e,w,v,p,89.4851,-149.202,1:52:14 PM
p,y,f,c,n,k,w,e,w,v,p,65.0747,146.6316,12:40:42 PM
p,s,f,c,n,k,w,e,w,v,l,-73.0922,-157.2882,2:24:56 PM
p,s,f,c,n,k,w,e,w,v,l,75.978,-47.2442,6:33:14 AM
p,s,f,c,n,k,w,e,w,v,p,27.9555,-163.3899,11:16:27 AM
p,s,f,c,n,k,w,e,w,v,d,76.4883,-74.1625,10:51:14 AM
p,y,f,c,n,s,w,e,w,v,d,-15.122,163.1514,8:49:36 AM
p,s,f,c,n,k,w,e,w,v,p,26.4596,-23.2152,4:02:06 PM
p,s,f,c,n,k,w,e,w,v,p,51.2113,107.4975,11:06:59 AM
p,s,f,c,n,s,w,e,w,v,p,-52.4804,-147.9568,8:01:44 AM
p,s,f,c,n,k,w,e,w,v,p,12.8451,151.5456,4:50:12 PM
p,s,f,c,n,s,w,e,w,v,d,-43.7126,-15.6903,2:06:58 PM
p,s,f,c,n,k,w,e,w,v,d,-68.9567,-82.6792,3:56:37 PM
p,s,f,c,n,k,w,e,w,v,l,-2.3106,48.954,1:23:26 PM
p,s,f,c,n,s,w,e,w,v,l,25.7872,68.1635,8:04:24 AM
p,s,f,c,n,k,w,e,w,v,d,-48.6678,35.1627,4:14:28 PM
p,y,f,c,n,k,w,e,w,v,l,-25.8215,146.1319,7:17:41 AM
p,s,f,c,n,k,w,e,w,v,p,14.0457,176.1836,2:37:23 PM
p,y,f,c,n,s,w,e,w,v,p,32.3896,69.8261,11:28:23 AM
p,s,f,c,n,k,w,e,w,v,l,-11.1472,152.893,7:41:01 AM
p,s,f,c,n,s,w,e,w,v,d,-82.3348,-74.4399,12:31:59 PM
p,y,f,c,n,s,w,e,w,v,l,44.8992,-50.4469,3:22:04 PM
p,s,f,c,n,s,w,e,w,v,l,39.1451,157.9166,7:43:51 AM
p,s,f,c,n,s,w,e,w,v,l,66.3743,102.7202,11:29:43 AM
p,s,f,c,n,s,w,e,w,v,d,-38.5058,-78.8893,4:13:47 PM
p,s,f,c,n,k,w,e,w,v,d,28.3445,-25.5932,4:34:59 PM
p,s,f,c,n,k,w,e,w,v,l,-47.6932,54.6076,1:28:49 PM
p,y,f,c,n,k,w,e,w,v,p,18.0568,62.0968,2:23:03 PM
p,y,f,c,n,k,w,e,w,v,d,-60.5459,-125.4738,4:37:27 PM
p,y,f,c,n,k,w,e,w,v,p,79.6246,-69.6513,10:37:00 AM
p,y,f,c,n,k,w,e,w,v,l,73.7208,-123.3611,2:25:27 PM
p,y,f,c,n,s,w,e,w,v,l,80.5614,137.7077,4:08:02 PM
p,y,f,c,n,s,w,e,w,v,l,5.0074,87.5665,9:27:10 AM
p,s,f,c,n,s,w,e,w,v,p,67.0019,171.7105,4:40:16 PM
p,s,f,c,n,k,w,e,w,v,d,-71.3565,104.2773,2:59:14 PM
p,s,f,c,n,s,w,e,w,v,d,-24.2151,52.4581,8:23:25 AM
e,f,f,w,b,k,w,p,w,s,g,-74.9135,107.173,11:42:42 AM
p,s,f,c,n,k,w,e,w,v,p,40.4528,-162.5935,3:44:01 PM
p,s,f,c,n,k,w,e,w,v,l,-40.8443,-170.9746,12:17:16 PM
p,s,f,c,n,s,w,e,w,v,p,-7.5427,76.977,4:08:16 PM
p,s,f,c,n,k,w,e,w,v,l,-40.0959,17.4844,9:57:44 AM
p,s,f,c,n,s,w,e,w,v,l,54.7885,137.9283,6:15:53 AM
p,s,f,c,n,s,w,e,w,v,l,85.9093,-179.1064,1:23:15 PM
p,y,f,c,n,s,w,e,w,v,d,57.8607,96.3082,10:37:41 AM
e,f,f,w,b,s,w,p,w,s,g,-73.5858,-166.9143,2:48:03 PM
p,y,f,c,n,s,w,e,w,v,d,-18.0178,103.2503,11:51:09 AM
p,y,f,c,n,k,w,e,w,v,d,-69.1109,157.3251,11:24:18 AM
p,y,f,c,n,s,w,e,w,v,d,45.3702,-82.0475,4:14:10 PM
p,s,f,c,n,k,w,e,w,v,l,-31.248,33.0869,6:04:46 AM
p,y,f,c,n,k,w,e,w,v,d,-66.8809,-27.4651,3:57:33 PM
p,y,f,c,n,s,w,e,w,v,d,-63.6275,-55.1928,4:47:14 PM
p,y,f,c,n,s,w,e,w,v,l,-23.1467,100.5732,9:53:34 AM
p,s,f,c,n,k,w,e,w,v,d,55.9251,157.3504,9:49:17 AM
p,y,f,c,n,s,w,e,w,v,d,31.4064,-149.869,2:14:36 PM
e,f,f,w,b,s,w,p,w,s,g,65.7657,139.8387,10:48:26 AM
e,s,f,c,b,s,n,p,o,c,l,16.1013,-114.2629,2:27:33 PM
p,s,f,c,n,s,w,e,w,v,l,-73.8409,175.3669,3:16:03 PM
p,s,f,c,n,s,w,e,w,v,p,37.1537,-66.8889,1:32:15 PM
p,y,f,c,n,s,w,e,w,v,l,73.3746,79.7175,12:33:11 PM
p,s,f,c,n,s,w,e,w,v,l,-8.0573,-128.0715,12:18:06 PM
p,y,f,c,n,s,w,e,w,v,l,-83.9113,99.5283,8:12:24 AM
p,s,f,c,n,s,w,e,w,v,d,40.9637,17.9887,12:06:58 PM
P,Y,F,C,N,S,W,E,W,V,P,-11.2048,-127.8041,12:25:03 PM
p,y,f,c,n,k,w,e,w,v,l,-77.5375,-175.9168,4:27:36 PM
p,s,f,c,n,k,w,e,w,v,l,-41.6968,-43.4547,11:19:38 AM
p,s,f,c,n,k,w,e,w,v,d,49.1339,-105.9321,11:35:12 AM
e,f,f,w,b,k,w,p,w,n,g,10.4593,175.8992,2:36:52 PM
p,s,f,c,n,s,w,e,w,v,p,-40.7444,122.0891,3:49:09 PM
p,s,f,c,n,s,w,e,w,v,l,85.7683,79.3151,8:10:07 AM
p,s,f,c,n,s,w,e,w,v,d,-50.5912,-40.0685,3:28:14 PM
p,s,f,c,n,s,w,e,w,v,l,-68.6253,-119.2193,2:41:40 PM
p,s,f,c,n,k,w,e,w,v,d,61.1982,-173.5708,7:26:32 AM
p,y,f,c,n,k,w,e,w,v,d,-30.9267,-135.7655,3:15:59 PM
p,s,f,c,n,k,w,e,w,v,p,4.0638,135.3085,12:02:05 PM
p,y,f,c,n,s,w,e,w,v,p,-52.4286,-1.307,3:30:27 PM
p,s,f,c,n,s,w,e,w,v,p,-88.7263,-73.4465,2:24:57 PM
p,s,f,c,n,k,w,e,w,v,d,85.4909,167.0643,9:33:33 AM
p,s,f,c,n,k,w,e,w,v,l,42.0227,8.5492,11:26:53 AM
p,s,f,c,n,s,w,e,w,v,d,61.4023,-15.0247,12:36:01 PM
p,y,f,c,n,s,w,e,w,v,l,-75.1576,-144.1229,4:31:27 PM
p,s,f,c,n,s,w,e,w,v,d,-52.8533,134.7221,6:35:07 AM
p,s,f,c,n,k,w,e,w,v,l,-50.8001,-106.5665,4:54:27 PM
p,y,f,c,n,k,w,e,w,v,p,79.8426,104.2736,6:26:57 AM
p,s,f,c,n,k,w,e,w,v,l,-87.2845,-31.2386,9:10:43 AM
p,s,f,c,n,s,w,e,w,v,l,26.7818,-30.0883,5:16:19 PM
p,y,f,c,n,s,w,e,w,v,d,10.608,159.4129,5:23:06 PM
p,y,f,c,n,k,w,e,w,v,l,23.8596,117.8076,1:48:06 PM
p,y,f,c,n,k,w,e,w,v,l,-8.091,-58.9464,4:24:49 PM
p,y,f,c,n,k,w,e,w,v,l,-65.1501,141.6286,2:31:01 PM
p,s,f,c,n,s,w,e,w,v,l,53.2632,98.8698,2:11:14 PM
p,s,f,c,n,s,w,e,w,v,p,64.4679,-164.4596,11:36:56 AM
p,y,f,c,n,k,w,e,w,v,l,-42.1212,-152.3652,10:05:35 AM
p,s,f,c,n,s,w,e,w,v,l,35.0369,-87.7101,8:48:45 AM
p,s,f,c,n,s,w,e,w,v,p,-11.4829,106.0663,11:39:50 AM
p,y,f,c,n,k,w,e,w,v,p,10.6336,162.8261,8:41:41 AM
p,y,f,c,n,k,w,e,w,v,l,85.1356,110.9141,4:35:08 PM
p,y,f,c,n,k,w,e,w,v,d,-26.3611,39.7797,5:13:04 PM
p,y,f,c,n,s,w,e,w,v,l,-83.791,-158.6817,8:08:22 AM
p,y,f,c,n,k,w,e,w,v,d,-38.7102,117.1789,6:41:56 AM
p,y,f,c,n,k,w,e,w,v,l,11.2822,-83.0509,7:22:33 AM
p,y,f,c,n,s,w,e,w,v,p,25.2722,65.3026,11:35:45 AM
p,s,f,c,n,k,w,e,w,v,d,-31.9814,-151.3325,10:17:43 AM
p,s,f,c,n,s,w,e,w,v,l,-74.7765,37.4609,9:49:05 AM
p,s,f,c,n,k,w,e,w,v,p,-23.9114,-160.3915,4:06:24 PM
p,s,f,c,n,s,w,e,w,v,p,77.5296,-103.1133,12:43:11 PM
p,s,f,c,n,k,w,e,w,v,p,-23.1894,17.9231,1:24:28 PM
p,s,f,c,n,s,w,e,w,v,p,58.4508,167.2857,7:44:39 AM
p,s,f,c,n,k,w,e,w,v,l,-68.8873,141.7496,8:18:20 AM
p,y,f,c,n,k,w,e,w,v,d,-69.8417,124.1329,9:21:42 AM
p,y,f,c,n,k,w,e,w,v,p,18.1074,108.7676,11:48:06 AM
p,s,f,c,n,k,w,e,w,v,l,29.1233,133.2488,7:01:22 AM
p,s,f,c,n,k,w,e,w,v,d,43.1259,-147.6997,5:24:30 PM
p,y,f,c,n,s,w,e,w,v,p,-84.8547,101.5338,9:13:51 AM
p,s,f,c,n,s,w,e,w,v,l,-0.0704,54.7242,4:54:33 PM
p,y,f,c,n,s,w,e,w,v,l,50.4062,21.6108,7:28:12 AM
p,s,f,c,n,s,w,e,w,v,p,-28.1253,-34.247,11:27:23 AM
p,y,f,c,n,k,w,e,w,v,p,69.8256,62.4085,3:48:10 PM
p,y,f,c,n,k,w,e,w,v,d,59.7792,50.2362,10:18:10 AM
p,s,f,c,n,s,w,e,w,v,l,33.7959,142.6413,9:03:29 AM
e,s,f,w,b,s,w,p,w,n,g,-11.6446,146.5473,11:28:08 AM
p,y,f,c,n,s,w,e,w,v,d,4.4857,73.8404,3:54:51 PM
p,s,f,c,n,s,w,e,w,v,p,-3.7613,-98.0796,8:24:15 AM
p,s,f,c,n,k,w,e,w,v,p,-13.8672,111.9583,4:46:48 PM
p,s,f,c,n,s,w,e,w,v,p,-24.0793,-24.9871,10:21:01 AM
p,s,f,c,n,k,w,e,w,v,p,-69.0111,16.9355,8:48:11 AM
p,s,f,c,n,k,w,e,w,v,l,-71.7764,-157.7515,12:24:20 PM
p,y,f,c,n,k,w,e,w,v,l,53.1729,80.85,6:43:22 AM
p,y,f,c,n,k,w,e,w,v,p,-45.8728,-150.3474,7:22:49 AM
p,s,f,c,n,s,w,e,w,v,l,16.1354,121.3337,3:02:37 PM
p,s,f,c,n,s,w,e,w,v,p,17.8605,3.511,8:52:04 AM
p,s,f,c,n,s,w,e,w,v,p,-87.9347,-8.7081,3:24:56 PM
p,s,f,c,n,k,w,e,w,v,l,89.3403,54.1738,9:42:17 AM
p,s,f,c,n,s,w,e,w,v,p,72.5338,-167.9769,9:09:11 AM
p,s,f,c,n,s,w,e,w,v,d,-21.0475,100.0543,10:39:36 AM
p,y,f,c,n,s,w,e,w,v,p,11.3818,-120.5825,2:28:49 PM
p,y,f,c,n,s,w,e,w,v,p,-24.0761,131.0181,7:49:12 AM
p,s,f,c,n,s,w,e,w,v,p,-80.9562,-92.6588,7:13:49 AM
p,y,f,c,n,s,w,e,w,v,d,-8.8069,92.6909,2:06:52 PM
p,s,f,c,n,k,w,e,w,v,l,-49.1313,-105.9905,8:38:59 AM
p,y,f,c,n,k,w,e,w,v,l,4.2956,63.3024,5:08:53 PM
p,s,f,c,n,k,w,e,w,v,l,46.8816,-45.027,12:53:51 PM
e,s,f,c,b,s,o,p,o,c,l,66.4963,-51.3137,4:51:51 PM
p,s,f,c,n,k,w,e,w,v,d,-28.4563,-164.9936,7:19:04 AM
p,y,f,c,n,s,w,e,w,v,l,-48.7659,85.6871,8:37:16 AM
p,y,f,c,n,k,w,e,w,v,d,29.905,80.7886,2:48:29 PM
p,s,f,c,n,k,w,e,w,v,d,-42.212,18.1613,12:19:15 PM
p,y,f,c,n,k,w,e,w,v,p,49.7095,136.8865,7:18:30 AM
p,y,f,c,b,y,w,n,w,c,d,9.5022,-127.7212,4:23:50 PM
p,s,f,c,n,k,w,e,w,v,p,38.8607,80.5777,7:38:04 AM
p,s,f,c,n,k,w,e,w,v,l,-89.8585,87.7011,12:50:45 PM
p,y,f,c,n,s,w,e,w,v,d,72.2575,123.5383,2:13:36 PM
p,s,f,c,n,s,w,e,w,v,p,46.1277,162.6205,8:15:33 AM
e,s,f,w,b,k,w,p,w,s,g,15.5122,48.6041,7:10:43 AM
p,y,f,c,n,s,w,e,w,v,l,-64.3837,-139.6345,10:08:25 AM
p,y,f,c,n,k,w,e,w,v,d,72.4077,-175.3604,10:27:38 AM
p,y,f,c,n,s,w,e,w,v,p,-63.5932,105.7929,3:30:36 PM
p,s,f,c,n,k,w,e,w,v,d,-49.1021,-48.731,6:40:07 AM
p,s,f,c,n,s,w,e,w,v,l,8.8756,39.1375,3:17:31 PM
p,y,f,c,n,k,w,e,w,v,p,-68.467,-126.8709,7:19:49 AM
p,s,f,c,n,s,w,e,w,v,d,30.1613,175.2959,10:34:02 AM
p,y,f,c,n,s,w,e,w,v,p,24.9016,155.2609,8:52:10 AM
p,s,f,c,n,k,w,e,w,v,p,-74.581,12.1439,7:33:12 AM
p,s,f,c,n,k,w,e,w,v,l,31.4933,-88.4618,2:03:12 PM
p,s,f,c,n,k,w,e,w,v,l,50.8189,99.372,9:52:32 AM
p,y,f,c,n,k,w,e,w,v,d,-68.9074,25.8655,9:45:57 AM
p,s,f,c,n,s,w,e,w,v,d,-40.0723,-139.2459,1:27:47 PM
p,s,f,c,n,s,w,e,w,v,p,6.8576,91.9323,11:41:18 AM
p,s,f,c,n,s,w,e,w,v,l,24.5684,79.0597,2:59:07 PM
p,s,f,c,n,k,w,e,w,v,l,23.8082,13.9044,10:28:31 AM
p,y,f,c,n,s,w,e,w,v,d,-3.846,144.7903,11:19:09 AM
p,s,f,c,n,k,w,e,w,v,d,-66.0354,163.1468,11:14:18 AM
p,y,f,c,n,k,w,e,w,v,l,45.9738,149.8693,7:24:17 AM
p,s,f,c,n,s,w,e,w,v,p,-65.2973,-111.5769,2:12:45 PM
p,y,f,c,n,k,w,e,w,v,l,-51.8214,149.7935,7:56:19 AM
p,y,f,c,n,s,w,e,w,v,d,-67.8514,-28.315,3:47:18 PM
p,y,f,c,n,k,w,e,w,v,d,50.0566,157.5135,4:10:43 PM
e,f,f,w,b,k,w,p,w,n,g,-62.8117,-95.9664,6:58:57 AM
p,s,f,c,n,k,w,e,w,v,d,-75.4896,-163.8895,5:16:18 PM
p,y,f,c,n,k,w,e,w,v,d,57.6978,-129.5329,12:04:52 PM
p,y,f,c,n,k,w,e,w,v,d,28.1398,131.8818,3:21:31 PM
p,y,f,c,n,s,w,e,w,v,p,-52.0526,167.7217,4:36:48 PM
p,s,f,c,n,s,w,e,w,v,l,-31.6788,136.6151,3:09:24 PM
p,s,f,c,n,s,w,e,w,v,l,-66.09,-137.8791,10:00:04 AM
p,s,f,c,n,k,w,e,w,v,p,-60.1435,-57.2573,2:22:02 PM
p,s,f,c,n,s,w,e,w,v,p,61.8041,-2.2879,10:22:20 AM
p,s,f,c,n,s,w,e,w,v,d,-27.4007,34.936,3:39:02 PM
p,y,f,c,n,k,w,e,w,v,p,-7.7297,126.0206,11:49:51 AM
p,s,f,c,n,k,w,e,w,v,l,17.6283,-153.1885,10:32:32 AM
p,y,f,c,n,k,w,e,w,v,p,-39.2854,-63.3283,9:15:38 AM
p,s,f,c,n,s,w,e,w,v,p,-8.4672,113.5115,2:08:58 PM
p,s,f,c,n,k,w,e,w,v,d,-64.8217,-29.0352,7:31:45 AM
p,s,f,c,n,s,w,e,w,v,p,-47.1023,-130.2966,6:54:42 AM
e,s,f,c,b,s,o,p,y,v,l,63.3014,-99.9495,12:57:10 PM
p,s,f,c,n,k,w,e,w,v,p,-54.1797,-94.5124,9:28:05 AM
p,s,f,c,n,s,w,e,w,v,l,-70.5194,45.3517,5:24:01 PM
p,y,f,c,n,s,w,e,w,v,p,-88.0726,4.7012,1:51:59 PM
e,y,t,c,b,s,w,p,w,y,p,-85.2468,-99.3139,8:50:21 AM
e,s,f,c,b,s,n,p,y,c,l,17.9117,-146.8175,1:59:04 PM
e,s,f,w,b,k,w,p,w,n,g,-54.1408,176.2339,10:26:14 AM
e,f,f,w,b,k,w,p,w,s,g,-37.8792,39.6784,9:44:09 AM
p,s,f,c,n,k,w,e,w,v,d,75.7193,148.6021,11:35:06 AM
p,y,f,c,n,s,w,e,w,v,p,23.1258,-40.8455,7:53:23 AM
e,s,f,c,b,s,n,p,o,c,l,12.5631,-6.0069,7:20:04 AM
p,s,f,c,n,k,w,e,w,v,d,-46.4621,-23.409,6:17:43 AM
p,y,f,w,n,y,y,e,w,c,l,-54.3181,-82.0486,1:28:56 PM
p,s,f,c,n,s,w,e,w,v,d,-63.2654,170.7989,9:29:33 AM
e,s,f,w,b,k,w,p,w,n,g,72.3028,128.1431,11:36:06 AM
p,y,f,c,n,k,w,e,w,v,p,-86.2545,24.1985,1:58:16 PM
p,s,f,c,n,k,w,e,w,v,p,-23.7377,-138.2837,10:31:55 AM
p,s,f,c,n,k,w,e,w,v,d,74.652,143.6442,12:51:01 PM
p,y,f,c,n,s,w,e,w,v,p,28.1337,157.1909,1:34:54 PM
p,s,f,c,n,k,w,e,w,v,d,-70.2435,38.0003,4:03:57 PM
e,f,f,w,b,k,w,p,w,s,g,-51.3339,21.8048,8:07:50 AM
p,s,f,c,n,s,w,e,w,v,p,59.0278,-116.3133,2:37:31 PM
p,s,f,c,n,s,w,e,w,v,d,74.0716,120.6596,2:42:04 PM
p,s,f,c,n,s,w,e,w,v,l,-69.9314,-9.7227,7:16:25 AM
e,f,f,w,b,k,w,p,w,n,g,83.3228,-179.1808,11:11:54 AM
p,y,f,c,n,k,w,e,w,v,d,-11.6885,-13.7412,8:02:33 AM
p,s,f,c,n,s,w,e,w,v,p,39.1695,1.0097,12:51:09 PM
e,s,f,c,b,s,n,p,n,c,l,45.677,91.4328,7:26:31 AM
e,y,t,c,b,s,w,p,w,y,p,-10.9437,11.017,6:20:54 AM
p,s,f,c,n,k,w,e,w,v,d,50.3294,-164.6121,9:48:19 AM
p,y,f,c,n,k,w,e,w,v,l,48.051,-76.7001,3:01:02 PM
p,s,f,c,n,s,w,e,w,v,l,-62.2232,165.2514,10:20:39 AM
e,s,f,w,b,k,w,p,w,n,g,63.535,-177.5314,11:24:22 AM
p,y,f,c,n,k,w,e,w,v,p,-77.2332,-63.5075,1:37:52 PM
p,y,f,c,n,s,w,e,w,v,l,25.1956,29.8537,11:41:22 AM
p,s,f,c,n,s,w,e,w,v,l,-2.216,126.9534,2:38:29 PM
p,y,f,c,n,s,w,e,w,v,d,88.0619,-63.1075,7:08:40 AM
e,f,f,w,b,s,w,p,w,s,g,16.9038,-40.9968,4:27:54 PM
e,s,f,w,b,s,w,p,w,n,g,-2.2879,-96.5477,10:00:05 AM
p,s,f,c,n,k,w,e,w,v,l,-84.2368,101.0849,9:52:12 AM
p,y,f,c,n,k,w,e,w,v,l,-82.2588,-92.0224,9:17:38 AM
e,y,t,c,b,s,w,p,w,v,p,26.5777,85.6739,8:32:13 AM
p,s,f,c,n,s,w,e,w,v,d,77.9609,-81.1138,1:39:19 PM
p,s,f,c,n,k,w,e,w,v,l,-16.2982,-137.7117,2:47:51 PM
p,y,f,c,n,k,w,e,w,v,l,45.7527,-117.5605,4:15:59 PM
p,y,f,c,b,y,w,n,w,c,d,35.0164,-145.4539,6:11:33 AM
p,s,f,c,n,k,w,e,w,v,d,63.8656,82.7155,12:01:42 PM
p,y,f,c,n,s,w,e,w,v,p,-44.6977,-172.8365,2:08:05 PM
p,s,f,c,n,k,w,e,w,v,l,-4.3459,105.5672,2:01:29 PM
p,s,f,c,n,k,w,e,w,v,l,-38.4166,-74.1688,8:43:10 AM
p,y,f,c,n,k,w,e,w,v,l,62.0776,90.4549,10:50:41 AM
p,y,f,c,n,s,w,e,w,v,p,60.5249,-55.2152,8:44:09 AM
e,f,f,w,b,s,w,p,w,s,g,-36.7455,-58.233,2:08:47 PM
p,s,f,c,n,s,w,e,w,v,d,63.025,106.988,1:48:56 PM
p,s,f,c,n,k,w,e,w,v,p,11.7827,-72.859,2:59:52 PM
p,s,f,c,n,k,w,e,w,v,d,-64.7079,-30.1778,11:22:16 AM
p,s,f,c,n,k,w,e,w,v,l,33.8378,140.5234,8:19:00 AM
p,y,f,c,n,s,w,e,w,v,l,-15.1072,162.7239,3:55:09 PM
e,f,f,w,b,s,w,p,w,s,g,40.9398,54.6871,8:53:01 AM
p,s,f,c,n,s,w,e,w,v,p,-13.148,-4.0945,6:08:43 AM
p,y,f,c,n,s,w,e,w,v,l,49.8318,15.1613,8:21:39 AM
p,s,f,c,n,k,w,e,w,v,l,-80.157,-112.6406,2:38:42 PM
p,s,f,c,n,s,w,e,w,v,d,-88.2449,-148.4772,10:04:19 AM
p,s,f,c,n,k,w,e,w,v,l,-63.3616,176.1528,8:19:08 AM
